shopid,docno,docdatetime,perioddatetime,barcode,unitcode,qty,price,discount,whcode,locationcode,sumofcost,discountamount,sumamount,branchid
2V6bwaTAjO5Uz9DYDWxiihHjpQw,0012312090002,2023-12-09T04:07:01,2023-12-09T04:07:01,8996001356685,,1.0,53.0,,,,0.0,0.0,53.0,
2V6bwaTAjO5Uz9DYDWxiihHjpQw,0012312090003,2023-12-09T04:16:27,2023-12-09T04:16:27,8850426000649,,1.0,42.0,,,,0.0,0.0,42.0,
2V6bwaTAjO5Uz9DYDWxiihHjpQw,0012312090004,2023-12-09T05:32:16,2023-12-09T05:32:16,8851004461609,,1.0,48.0,,,,0.0,0.0,48.0,
2V6bwaTAjO5Uz9DYDWxiihHjpQw,0012312090004,2023-12-09T05:32:16,2023-12-09T05:32:16,8851959132364,,23.0,16.0,,,,0.0,0.0,368.0,
2V6bwaTAjO5Uz9DYDWxiihHjpQw,0012312090004,2023-12-09T05:32:16,2023-12-09T05:32:16,8851959132173,,3.0,16.0,,,,0.0,0.0,48.0,
2V6bwaTAjO5Uz9DYDWxiihHjpQw,0012312090004,2023-12-09T05:32:16,2023-12-09T05:32:16,8850007811657,,3.0,149.0,,,,0.0,0.0,447.0,
2V6bwaTAjO5Uz9DYDWxiihHjpQw,0012312090005,2023-12-09T07:06:32,2023-12-09T07:06:32,8851351011502,,1.0,119.0,,,,0.0,0.0,119.0,
2V6bwaTAjO5Uz9DYDWxiihHjpQw,0b68974e-3b51-4758-9961-4e9384213486,2024-05-17T15:18:12,2024-05-17T15:18:12,8851959149010,,1.0,23.0,,,,0.0,0.0,23.0,
2V6bwaTAjO5Uz9DYDWxiihHjpQw,0b68974e-3b51-4758-9961-4e9384213486,2024-05-17T15:18:12,2024-05-17T15:18:12,8858705609415,,1.0,64.0,,,,0.0,0.0,64.0,
2V6bwaTAjO5Uz9DYDWxiihHjpQw,0b68974e-3b51-4758-9961-4e9384213486,2024-05-17T15:18:12,2024-05-17T15:18:12,8851753099771,,1.0,152.0,,,,0.0,0.0,152.0,
2V6bwaTAjO5Uz9DYDWxiihHjpQw,0b68974e-3b51-4758-9961-4e9384213486,2024-05-17T15:18:12,2024-05-17T15:18:12,8851013771492,,1.0,74.0,,,,0.0,0.0,74.0,
2V6bwaTAjO5Uz9DYDWxiihHjpQw,0b68974e-3b51-4758-9961-4e9384213486,2024-05-17T15:18:12,2024-05-17T15:18:12,8851952118075,,1.0,22.0,,,,0.0,0.0,22.0,
2V6bwaTAjO5Uz9DYDWxiihHjpQw,0b68974e-3b51-4758-9961-4e9384213486,2024-05-17T15:18:12,2024-05-17T15:18:12,8851959003473,,1.0,80.0,,,,0.0,0.0,80.0,
2V6bwaTAjO5Uz9DYDWxiihHjpQw,2551bb06-d698-42ce-bd75-87e399d86ee9,2024-05-18T09:27:30,2024-05-18T09:27:30,8851004801603,,1.0,50.0,,,,0.0,0.0,50.0,
2V6bwaTAjO5Uz9DYDWxiihHjpQw,2551bb06-d698-42ce-bd75-87e399d86ee9,2024-05-18T09:27:30,2024-05-18T09:27:30,8855588960176,,1.0,53.0,,,,0.0,0.0,53.0,
2V6bwaTAjO5Uz9DYDWxiihHjpQw,D012406170001,2024-06-17T12:45:24,2024-06-17T12:45:24,8851959149010,,1.0,23.0,,,,0.0,0.0,23.0,
2V6bwaTAjO5Uz9DYDWxiihHjpQw,D012406170001,2024-06-17T12:45:24,2024-06-17T12:45:24,8850804000001,,1.0,30.0,,,,0.0,0.0,30.0,
2V6bwaTAjO5Uz9DYDWxiihHjpQw,D012406170001,2024-06-17T12:45:24,2024-06-17T12:45:24,8851959003701,,1.0,16.0,,,,0.0,0.0,16.0,
2V6bwaTAjO5Uz9DYDWxiihHjpQw,D012406170001,2024-06-17T12:45:24,2024-06-17T12:45:24,8851959003473,,1.0,80.0,,,,0.0,0.0,80.0,
2V6bwaTAjO5Uz9DYDWxiihHjpQw,d1fb3e45-2363-4973-a74f-560fb94e2173,2024-06-26T04:27:48,2024-06-26T04:27:48,60268318,,1.0,371.0,,,,0.0,0.0,371.0,
2V6bwaTAjO5Uz9DYDWxiihHjpQw,d1fb3e45-2363-4973-a74f-560fb94e2173,2024-06-26T04:27:48,2024-06-26T04:27:48,60163880,,1.0,119.0,,,,0.0,0.0,119.0,
2V6bwaTAjO5Uz9DYDWxiihHjpQw,d1fb3e45-2363-4973-a74f-560fb94e2173,2024-06-26T04:27:48,2024-06-26T04:27:48,8850157513777,,1.0,48.0,,,,0.0,0.0,48.0,
2V6bwaTAjO5Uz9DYDWxiihHjpQw,d1fb3e45-2363-4973-a74f-560fb94e2173,2024-06-26T04:27:48,2024-06-26T04:27:48,8850309212251,,1.0,50.0,,,,0.0,0.0,50.0,
2V6bwaTAjO5Uz9DYDWxiihHjpQw,0012406270006,2024-06-27T07:09:42,2024-06-27T07:09:42,60269249,,1.0,365.0,,,,0.0,0.0,365.0,
2V6bwaTAjO5Uz9DYDWxiihHjpQw,0012406270007,2024-06-27T07:09:43,2024-06-27T07:09:43,60269249,,1.0,365.0,,,,0.0,0.0,365.0,
2V6bwaTAjO5Uz9DYDWxiihHjpQw,0012406270008,2024-06-27T07:12:14,2024-06-27T07:12:14,8990800200019,,1.0,1.0,,,,0.0,0.0,1.0,
2V6bwaTAjO5Uz9DYDWxiihHjpQw,0012406270009,2024-06-27T08:07:39,2024-06-27T08:07:39,8850309207646,,1.0,1.0,,,,0.0,0.0,1.0,
2V6bwaTAjO5Uz9DYDWxiihHjpQw,0012406270009,2024-06-27T08:07:39,2024-06-27T08:07:39,8990800200019,,1.0,1.0,,,,0.0,0.0,1.0,
2V6bwaTAjO5Uz9DYDWxiihHjpQw,0012406270009,2024-06-27T08:07:39,2024-06-27T08:07:39,8851727903219,,1.0,1.0,,,,0.0,0.0,1.0,
2V6bwaTAjO5Uz9DYDWxiihHjpQw,0012406270009,2024-06-27T08:07:39,2024-06-27T08:07:39,8859559600351,,1.0,1.0,,,,0.0,0.0,1.0,
2V6bwaTAjO5Uz9DYDWxiihHjpQw,0012406270009,2024-06-27T08:07:39,2024-06-27T08:07:39,8850228006559,,1.0,1.0,,,,0.0,0.0,1.0,
2V6bwaTAjO5Uz9DYDWxiihHjpQw,0012406270009,2024-06-27T08:07:39,2024-06-27T08:07:39,8858998581559,,1.0,1.0,,,,0.0,0.0,1.0,
2V6bwaTAjO5Uz9DYDWxiihHjpQw,0012406270009,2024-06-27T08:07:39,2024-06-27T08:07:39,8858998584437,,1.0,1.0,,,,0.0,0.0,1.0,
2V6bwaTAjO5Uz9DYDWxiihHjpQw,0012406270010,2024-06-27T08:11:19,2024-06-27T08:11:19,8850309207646,,1.0,1.0,,,,0.0,0.0,1.0,
2V6bwaTAjO5Uz9DYDWxiihHjpQw,0012406270010,2024-06-27T08:11:19,2024-06-27T08:11:19,8990800200019,,1.0,1.0,,,,0.0,0.0,1.0,
2V6bwaTAjO5Uz9DYDWxiihHjpQw,0012406270010,2024-06-27T08:11:19,2024-06-27T08:11:19,8851727903219,,1.0,1.0,,,,0.0,0.0,1.0,
2V6bwaTAjO5Uz9DYDWxiihHjpQw,0012406270010,2024-06-27T08:11:19,2024-06-27T08:11:19,8859559600351,,1.0,1.0,,,,0.0,0.0,1.0,
2V6bwaTAjO5Uz9DYDWxiihHjpQw,0012406270011,2024-06-27T08:14:20,2024-06-27T08:14:20,8850309207646,,1.0,1.0,,,,0.0,0.0,1.0,
2V6bwaTAjO5Uz9DYDWxiihHjpQw,0012406270011,2024-06-27T08:14:20,2024-06-27T08:14:20,8990800200019,,1.0,1.0,,,,0.0,0.0,1.0,
2V6bwaTAjO5Uz9DYDWxiihHjpQw,0012406270011,2024-06-27T08:14:20,2024-06-27T08:14:20,8851727903219,,1.0,1.0,,,,0.0,0.0,1.0,
2V6bwaTAjO5Uz9DYDWxiihHjpQw,0012406270011,2024-06-27T08:14:20,2024-06-27T08:14:20,8859559600351,,1.0,1.0,,,,0.0,0.0,1.0,
2V6bwaTAjO5Uz9DYDWxiihHjpQw,0012406270011,2024-06-27T08:14:20,2024-06-27T08:14:20,8850718705320,,1.0,1.0,,,,0.0,0.0,1.0,
2V6bwaTAjO5Uz9DYDWxiihHjpQw,0012406270012,2024-06-27T08:44:30,2024-06-27T08:44:30,8850309207646,,1.0,1.0,,,,0.0,0.0,1.0,
2V6bwaTAjO5Uz9DYDWxiihHjpQw,0012406270012,2024-06-27T08:44:30,2024-06-27T08:44:30,8990800200019,,1.0,1.0,,,,0.0,0.0,1.0,
2V6bwaTAjO5Uz9DYDWxiihHjpQw,0012406270012,2024-06-27T08:44:30,2024-06-27T08:44:30,8851727903219,,1.0,1.0,,,,0.0,0.0,1.0,
2V6bwaTAjO5Uz9DYDWxiihHjpQw,0012406270012,2024-06-27T08:44:30,2024-06-27T08:44:30,8859559600351,,1.0,1.0,,,,0.0,0.0,1.0,
2V6bwaTAjO5Uz9DYDWxiihHjpQw,0012406270012,2024-06-27T08:44:30,2024-06-27T08:44:30,8858998584437,,1.0,1.0,,,,0.0,0.0,1.0,
2V6bwaTAjO5Uz9DYDWxiihHjpQw,0012406270012,2024-06-27T08:44:30,2024-06-27T08:44:30,8850228006559,,1.0,1.0,,,,0.0,0.0,1.0,
2V6bwaTAjO5Uz9DYDWxiihHjpQw,0012406270012,2024-06-27T08:44:30,2024-06-27T08:44:30,8858998581559,,1.0,1.0,,,,0.0,0.0,1.0,
2OJMVIo1Qi81NqYos3oDPoASziy,POS01-230621-00001,2023-06-21T07:34:28,2023-06-21T07:34:28,PSF0004,,1.0,220.0,,,,0.0,0.0,0.0,
2OJMVIo1Qi81NqYos3oDPoASziy,POS01-230621-00001,2023-06-21T07:34:28,2023-06-21T07:34:28,PSF0003,,1.0,69.0,,,,0.0,0.0,0.0,
2OJMVIo1Qi81NqYos3oDPoASziy,POS01-230621-00001,2023-06-21T07:34:28,2023-06-21T07:34:28,PSF0002,,1.0,69.0,,,,0.0,0.0,0.0,
2OJMVIo1Qi81NqYos3oDPoASziy,POS01-230621-00001,2023-06-21T07:34:28,2023-06-21T07:34:28,PSF0001,,1.0,59.0,,,,0.0,0.0,0.0,
2OJMVIo1Qi81NqYos3oDPoASziy,POS01-230621-00001,2023-06-21T07:34:28,2023-06-21T07:34:28,PSF0004,,1.0,220.0,,,,0.0,0.0,0.0,
2OJMVIo1Qi81NqYos3oDPoASziy,POS01-230621-00001,2023-06-21T07:34:28,2023-06-21T07:34:28,PSF0003,,1.0,69.0,,,,0.0,0.0,0.0,
2OJMVIo1Qi81NqYos3oDPoASziy,POS01-230621-00001,2023-06-21T07:34:28,2023-06-21T07:34:28,PSF0002,,1.0,69.0,,,,0.0,0.0,0.0,
2OJMVIo1Qi81NqYos3oDPoASziy,POS01-230621-00001,2023-06-21T07:34:28,2023-06-21T07:34:28,PSF0001,,1.0,59.0,,,,0.0,0.0,0.0,
2OJMVIo1Qi81NqYos3oDPoASziy,POS01-230621-00001,2023-06-21T07:34:28,2023-06-21T07:34:28,PSF0004,,1.0,220.0,,,,0.0,0.0,0.0,
2OJMVIo1Qi81NqYos3oDPoASziy,POS01-230621-00001,2023-06-21T07:34:28,2023-06-21T07:34:28,PSF0003,,1.0,69.0,,,,0.0,0.0,0.0,
2OJMVIo1Qi81NqYos3oDPoASziy,POS01-230621-00001,2023-06-21T07:34:28,2023-06-21T07:34:28,PSF0002,,1.0,69.0,,,,0.0,0.0,0.0,
2OJMVIo1Qi81NqYos3oDPoASziy,POS01-230621-00001,2023-06-21T07:34:28,2023-06-21T07:34:28,PSF0001,,1.0,59.0,,,,0.0,0.0,0.0,
2OJMVIo1Qi81NqYos3oDPoASziy,POS01-230621-00001,2023-06-21T07:34:28,2023-06-21T07:34:28,PSF0004,,1.0,220.0,,,,0.0,0.0,0.0,
2OJMVIo1Qi81NqYos3oDPoASziy,POS01-230621-00001,2023-06-21T07:34:28,2023-06-21T07:34:28,PSF0003,,1.0,69.0,,,,0.0,0.0,0.0,
2OJMVIo1Qi81NqYos3oDPoASziy,POS01-230621-00001,2023-06-21T07:34:28,2023-06-21T07:34:28,PSF0002,,1.0,69.0,,,,0.0,0.0,0.0,
2OJMVIo1Qi81NqYos3oDPoASziy,POS01-230621-00001,2023-06-21T07:34:28,2023-06-21T07:34:28,PSF0001,,1.0,59.0,,,,0.0,0.0,0.0,
2OJMVIo1Qi81NqYos3oDPoASziy,POS01-230621-00002,2023-06-21T07:35:40,2023-06-21T07:35:40,PSF0004,,1.0,220.0,,,,0.0,0.0,0.0,
2OJMVIo1Qi81NqYos3oDPoASziy,POS01-230621-00002,2023-06-21T07:35:40,2023-06-21T07:35:40,PSF0003,,1.0,69.0,,,,0.0,0.0,0.0,
2OJMVIo1Qi81NqYos3oDPoASziy,POS01-230621-00002,2023-06-21T07:35:40,2023-06-21T07:35:40,PSF0002,,1.0,69.0,,,,0.0,0.0,0.0,
2OJMVIo1Qi81NqYos3oDPoASziy,POS01-230621-00002,2023-06-21T07:35:40,2023-06-21T07:35:40,PSF0004,,1.0,220.0,,,,0.0,0.0,0.0,
2OJMVIo1Qi81NqYos3oDPoASziy,POS01-230621-00002,2023-06-21T07:35:40,2023-06-21T07:35:40,PSF0003,,1.0,69.0,,,,0.0,0.0,0.0,
2OJMVIo1Qi81NqYos3oDPoASziy,POS01-230621-00002,2023-06-21T07:35:40,2023-06-21T07:35:40,PSF0002,,1.0,69.0,,,,0.0,0.0,0.0,
2OJMVIo1Qi81NqYos3oDPoASziy,POS01-230621-00003,2023-06-21T07:36:23,2023-06-21T07:36:23,PSF0004,,1.0,220.0,,,,0.0,0.0,0.0,
2OJMVIo1Qi81NqYos3oDPoASziy,POS01-230621-00003,2023-06-21T07:36:23,2023-06-21T07:36:23,PSF0003,,1.0,69.0,,,,0.0,0.0,0.0,
2OJMVIo1Qi81NqYos3oDPoASziy,POS01-230621-00003,2023-06-21T07:36:23,2023-06-21T07:36:23,PSF0002,,1.0,69.0,,,,0.0,0.0,0.0,
2OJMVIo1Qi81NqYos3oDPoASziy,POS01-230621-00001,2023-06-21T08:26:59,2023-06-21T08:26:59,FF0004,,1.0,129.0,,,,0.0,0.0,0.0,
2OJMVIo1Qi81NqYos3oDPoASziy,POS01-230621-00001,2023-06-21T08:26:59,2023-06-21T08:26:59,FF0003,,1.0,129.0,,,,0.0,0.0,0.0,
2OJMVIo1Qi81NqYos3oDPoASziy,POS01-230621-00001,2023-06-21T08:26:59,2023-06-21T08:26:59,FF0002,,1.0,270.0,,,,0.0,0.0,0.0,
2OJMVIo1Qi81NqYos3oDPoASziy,POS01-230621-00001,2023-06-21T08:31:39,2023-06-21T08:31:39,FF0004,,1.0,129.0,,,,0.0,0.0,0.0,
2OJMVIo1Qi81NqYos3oDPoASziy,POS01-230621-00001,2023-06-21T08:31:39,2023-06-21T08:31:39,FF0003,,1.0,129.0,,,,0.0,0.0,0.0,
2OJMVIo1Qi81NqYos3oDPoASziy,POS01-230621-00001,2023-06-21T08:31:39,2023-06-21T08:31:39,FF0002,,1.0,270.0,,,,0.0,0.0,0.0,
2OJMVIo1Qi81NqYos3oDPoASziy,POS01-230621-00001,2023-06-21T08:31:39,2023-06-21T08:31:39,FF0001,,1.0,370.0,,,,0.0,0.0,0.0,
2OJMVIo1Qi81NqYos3oDPoASziy,POS01-230621-00001,2023-06-21T09:56:22,2023-06-21T09:56:22,PSF0004,,1.0,220.0,,,,0.0,0.0,0.0,
2OJMVIo1Qi81NqYos3oDPoASziy,POS01-230621-00001,2023-06-21T09:56:22,2023-06-21T09:56:22,PSF0003,,1.0,69.0,,,,0.0,0.0,0.0,
2OJMVIo1Qi81NqYos3oDPoASziy,POS01-230621-00001,2023-06-21T09:56:22,2023-06-21T09:56:22,PSF0002,,1.0,69.0,,,,0.0,0.0,0.0,
2OJMVIo1Qi81NqYos3oDPoASziy,POS01-230621-00001,2023-06-21T09:56:22,2023-06-21T09:56:22,PSF0004,,1.0,220.0,,,,0.0,0.0,0.0,
2OJMVIo1Qi81NqYos3oDPoASziy,POS01-230621-00001,2023-06-21T09:56:22,2023-06-21T09:56:22,PSF0003,,1.0,69.0,,,,0.0,0.0,0.0,
2OJMVIo1Qi81NqYos3oDPoASziy,POS01-230621-00001,2023-06-21T09:56:22,2023-06-21T09:56:22,PSF0002,,1.0,69.0,,,,0.0,0.0,0.0,
2OJMVIo1Qi81NqYos3oDPoASziy,POS01-230621-00001,2023-06-21T09:56:22,2023-06-21T09:56:22,PSF0004,,1.0,220.0,,,,0.0,0.0,0.0,
2OJMVIo1Qi81NqYos3oDPoASziy,POS01-230621-00001,2023-06-21T09:56:22,2023-06-21T09:56:22,PSF0003,,1.0,69.0,,,,0.0,0.0,0.0,
2OJMVIo1Qi81NqYos3oDPoASziy,POS01-230621-00001,2023-06-21T09:56:22,2023-06-21T09:56:22,PSF0002,,1.0,69.0,,,,0.0,0.0,0.0,
2OJMVIo1Qi81NqYos3oDPoASziy,POS01-230621-00001,2023-06-21T09:56:22,2023-06-21T09:56:22,PSF0004,,1.0,220.0,,,,0.0,0.0,0.0,
2OJMVIo1Qi81NqYos3oDPoASziy,POS01-230621-00001,2023-06-21T09:56:22,2023-06-21T09:56:22,PSF0003,,1.0,69.0,,,,0.0,0.0,0.0,
2OJMVIo1Qi81NqYos3oDPoASziy,POS01-230621-00001,2023-06-21T09:56:22,2023-06-21T09:56:22,PSF0002,,1.0,69.0,,,,0.0,0.0,0.0,
2OJMVIo1Qi81NqYos3oDPoASziy,POS01-230621-00002,2023-06-21T10:12:22,2023-06-21T10:12:22,PSF0004,,1.0,220.0,,,,0.0,0.0,0.0,
2OJMVIo1Qi81NqYos3oDPoASziy,POS01-230621-00002,2023-06-21T10:12:22,2023-06-21T10:12:22,PSF0003,,2.0,69.0,,,,0.0,0.0,0.0,
2OJMVIo1Qi81NqYos3oDPoASziy,POS01-230621-00002,2023-06-21T10:12:22,2023-06-21T10:12:22,PSF0002,,1.0,69.0,,,,0.0,0.0,0.0,
2OJMVIo1Qi81NqYos3oDPoASziy,POS01-230621-00002,2023-06-21T10:12:22,2023-06-21T10:12:22,PSF0004,,1.0,220.0,,,,0.0,0.0,0.0,
2OJMVIo1Qi81NqYos3oDPoASziy,POS01-230621-00002,2023-06-21T10:12:22,2023-06-21T10:12:22,PSF0003,,2.0,69.0,,,,0.0,0.0,0.0,
2OJMVIo1Qi81NqYos3oDPoASziy,POS01-230621-00002,2023-06-21T10:12:22,2023-06-21T10:12:22,PSF0002,,1.0,69.0,,,,0.0,0.0,0.0,
2OJMVIo1Qi81NqYos3oDPoASziy,POS01-230622-00001,2023-06-22T02:35:32,2023-06-22T02:35:32,FF0004,,1.0,129.0,,,,0.0,0.0,0.0,
2OJMVIo1Qi81NqYos3oDPoASziy,POS01-230622-00001,2023-06-22T02:35:32,2023-06-22T02:35:32,FF0003,,1.0,129.0,,,,0.0,0.0,0.0,
2OJMVIo1Qi81NqYos3oDPoASziy,POS01-230622-00001,2023-06-22T02:35:32,2023-06-22T02:35:32,FF0002,,1.0,270.0,,,,0.0,0.0,0.0,
2OJMVIo1Qi81NqYos3oDPoASziy,POS01-230622-00001,2023-06-22T02:35:32,2023-06-22T02:35:32,FF0004,,1.0,129.0,,,,0.0,0.0,0.0,
2OJMVIo1Qi81NqYos3oDPoASziy,POS01-230622-00001,2023-06-22T02:35:32,2023-06-22T02:35:32,FF0003,,1.0,129.0,,,,0.0,0.0,0.0,
2OJMVIo1Qi81NqYos3oDPoASziy,POS01-230622-00001,2023-06-22T02:35:32,2023-06-22T02:35:32,FF0002,,1.0,270.0,,,,0.0,0.0,0.0,
2OJMVIo1Qi81NqYos3oDPoASziy,POS01-230622-00002,2023-06-22T02:36:28,2023-06-22T02:36:28,FF0004,,1.0,129.0,,,,0.0,0.0,0.0,
2OJMVIo1Qi81NqYos3oDPoASziy,POS01-230622-00002,2023-06-22T02:36:28,2023-06-22T02:36:28,FF0003,,1.0,129.0,,,,0.0,0.0,0.0,
2OJMVIo1Qi81NqYos3oDPoASziy,POS01-230622-00002,2023-06-22T02:36:28,2023-06-22T02:36:28,FF0002,,1.0,270.0,,,,0.0,0.0,0.0,
2OJMVIo1Qi81NqYos3oDPoASziy,POS01-230622-00002,2023-06-22T02:36:28,2023-06-22T02:36:28,FF0004,,1.0,129.0,,,,0.0,0.0,0.0,
2OJMVIo1Qi81NqYos3oDPoASziy,POS01-230622-00002,2023-06-22T02:36:28,2023-06-22T02:36:28,FF0003,,1.0,129.0,,,,0.0,0.0,0.0,
2OJMVIo1Qi81NqYos3oDPoASziy,POS01-230622-00002,2023-06-22T02:36:28,2023-06-22T02:36:28,FF0002,,1.0,270.0,,,,0.0,0.0,0.0,
2OJMVIo1Qi81NqYos3oDPoASziy,POS01-230622-00001,2023-06-22T02:54:01,2023-06-22T02:54:01,PSF0004,,1.0,220.0,,,,0.0,0.0,0.0,
2OJMVIo1Qi81NqYos3oDPoASziy,POS01-230622-00001,2023-06-22T02:54:01,2023-06-22T02:54:01,PSF0003,,1.0,69.0,,,,0.0,0.0,0.0,
2OJMVIo1Qi81NqYos3oDPoASziy,POS01-230622-00001,2023-06-22T02:54:01,2023-06-22T02:54:01,PSF0002,,1.0,69.0,,,,0.0,0.0,0.0,
2OJMVIo1Qi81NqYos3oDPoASziy,POS01-230622-00001,2023-06-22T02:54:01,2023-06-22T02:54:01,PSF0004,,1.0,220.0,,,,0.0,0.0,0.0,
2OJMVIo1Qi81NqYos3oDPoASziy,POS01-230622-00001,2023-06-22T02:54:01,2023-06-22T02:54:01,PSF0003,,1.0,69.0,,,,0.0,0.0,0.0,
2OJMVIo1Qi81NqYos3oDPoASziy,POS01-230622-00001,2023-06-22T02:54:01,2023-06-22T02:54:01,PSF0002,,1.0,69.0,,,,0.0,0.0,0.0,
2OJMVIo1Qi81NqYos3oDPoASziy,POS01-230623-00001,2023-06-23T03:02:31,2023-06-23T03:02:31,FF0023,,1.0,179.0,,,,0.0,0.0,0.0,
2OJMVIo1Qi81NqYos3oDPoASziy,POS01-230623-00001,2023-06-23T03:02:31,2023-06-23T03:02:31,FF0023,,1.0,179.0,,,,0.0,0.0,0.0,
2OJMVIo1Qi81NqYos3oDPoASziy,692717ef-58b0-4600-a6a9-a3a9fdb2547c,2023-07-24T21:46:50,2023-07-24T21:46:50,HJ0007,,2.0,39.0,,,,0.0,0.0,0.0,
2OJMVIo1Qi81NqYos3oDPoASziy,692717ef-58b0-4600-a6a9-a3a9fdb2547c,2023-07-24T21:46:50,2023-07-24T21:46:50,HJ0008,,1.0,39.0,,,,0.0,0.0,0.0,
2OJMVIo1Qi81NqYos3oDPoASziy,692717ef-58b0-4600-a6a9-a3a9fdb2547c,2023-07-24T21:46:50,2023-07-24T21:46:50,HJ0006,,1.0,39.0,,,,0.0,0.0,0.0,
2OJMVIo1Qi81NqYos3oDPoASziy,692717ef-58b0-4600-a6a9-a3a9fdb2547c,2023-07-24T21:46:50,2023-07-24T21:46:50,HJ0005,,1.0,39.0,,,,0.0,0.0,0.0,
2OJMVIo1Qi81NqYos3oDPoASziy,692717ef-58b0-4600-a6a9-a3a9fdb2547c,2023-07-24T21:46:50,2023-07-24T21:46:50,HJ0007,,1.0,39.0,,,,0.0,0.0,0.0,
2OJMVIo1Qi81NqYos3oDPoASziy,692717ef-58b0-4600-a6a9-a3a9fdb2547c,2023-07-24T21:46:50,2023-07-24T21:46:50,HJ0008,,1.0,39.0,,,,0.0,0.0,0.0,
2OJMVIo1Qi81NqYos3oDPoASziy,692717ef-58b0-4600-a6a9-a3a9fdb2547c,2023-07-24T21:46:50,2023-07-24T21:46:50,HJ0005,,1.0,39.0,,,,0.0,0.0,0.0,
2OJMVIo1Qi81NqYos3oDPoASziy,692717ef-58b0-4600-a6a9-a3a9fdb2547c,2023-07-24T21:46:50,2023-07-24T21:46:50,HJ0004,,1.0,39.0,,,,0.0,0.0,0.0,
2OJMVIo1Qi81NqYos3oDPoASziy,c4903a27-4213-464c-b990-eabc6cc99e89,2023-07-24T21:52:30,2023-07-24T21:52:30,HJ0006,,1.0,39.0,,,,0.0,0.0,0.0,
2OJMVIo1Qi81NqYos3oDPoASziy,c4903a27-4213-464c-b990-eabc6cc99e89,2023-07-24T21:52:30,2023-07-24T21:52:30,HJ0007,,1.0,39.0,,,,0.0,0.0,0.0,
2OJMVIo1Qi81NqYos3oDPoASziy,c4903a27-4213-464c-b990-eabc6cc99e89,2023-07-24T21:52:30,2023-07-24T21:52:30,HJ0008,,1.0,39.0,,,,0.0,0.0,0.0,
2OJMVIo1Qi81NqYos3oDPoASziy,7599c42b-acb5-4c32-b76a-eb31fc4e366c,2023-07-24T23:14:40,2023-07-24T23:14:40,HJ0005,,1.0,39.0,,,,0.0,0.0,0.0,
2OJMVIo1Qi81NqYos3oDPoASziy,7599c42b-acb5-4c32-b76a-eb31fc4e366c,2023-07-24T23:14:40,2023-07-24T23:14:40,HJ0006,,1.0,39.0,,,,0.0,0.0,0.0,
2OJMVIo1Qi81NqYos3oDPoASziy,7599c42b-acb5-4c32-b76a-eb31fc4e366c,2023-07-24T23:14:40,2023-07-24T23:14:40,HJ0007,,1.0,39.0,,,,0.0,0.0,0.0,
2OJMVIo1Qi81NqYos3oDPoASziy,7599c42b-acb5-4c32-b76a-eb31fc4e366c,2023-07-24T23:14:40,2023-07-24T23:14:40,HJ0008,,1.0,39.0,,,,0.0,0.0,0.0,
2OJMVIo1Qi81NqYos3oDPoASziy,0ffc4fab-1090-4d7b-9f22-712177c2efe9,2023-07-24T23:45:48,2023-07-24T23:45:48,BF0011,,1.0,129.0,,,,0.0,0.0,0.0,
2OJMVIo1Qi81NqYos3oDPoASziy,0ffc4fab-1090-4d7b-9f22-712177c2efe9,2023-07-24T23:45:48,2023-07-24T23:45:48,BF0015,,1.0,149.0,,,,0.0,0.0,0.0,
2OJMVIo1Qi81NqYos3oDPoASziy,58dc7823-097f-49f1-9261-15f5268a41b1,2023-07-25T02:01:34,2023-07-25T02:01:34,LF0006,,1.0,85.0,,,,0.0,0.0,0.0,
2OJMVIo1Qi81NqYos3oDPoASziy,58dc7823-097f-49f1-9261-15f5268a41b1,2023-07-25T02:01:34,2023-07-25T02:01:34,LF0005,,1.0,69.0,,,,0.0,0.0,0.0,
2OJMVIo1Qi81NqYos3oDPoASziy,58dc7823-097f-49f1-9261-15f5268a41b1,2023-07-25T02:01:34,2023-07-25T02:01:34,LF0010,,1.0,99.0,,,,0.0,0.0,0.0,
2OJMVIo1Qi81NqYos3oDPoASziy,58dc7823-097f-49f1-9261-15f5268a41b1,2023-07-25T02:01:34,2023-07-25T02:01:34,LF0010,,1.0,99.0,,,,0.0,0.0,0.0,
2OJMVIo1Qi81NqYos3oDPoASziy,58dc7823-097f-49f1-9261-15f5268a41b1,2023-07-25T02:01:34,2023-07-25T02:01:34,LF0010,,1.0,99.0,,,,0.0,0.0,0.0,
2OJMVIo1Qi81NqYos3oDPoASziy,58dc7823-097f-49f1-9261-15f5268a41b1,2023-07-25T02:01:34,2023-07-25T02:01:34,LF0010,,1.0,99.0,,,,0.0,0.0,0.0,
2OJMVIo1Qi81NqYos3oDPoASziy,58dc7823-097f-49f1-9261-15f5268a41b1,2023-07-25T02:01:34,2023-07-25T02:01:34,LF0010,,1.0,99.0,,,,0.0,0.0,0.0,
2OJMVIo1Qi81NqYos3oDPoASziy,58dc7823-097f-49f1-9261-15f5268a41b1,2023-07-25T02:01:34,2023-07-25T02:01:34,LF0010,,1.0,99.0,,,,0.0,0.0,0.0,
2OJMVIo1Qi81NqYos3oDPoASziy,58dc7823-097f-49f1-9261-15f5268a41b1,2023-07-25T02:01:34,2023-07-25T02:01:34,LF0010,,1.0,99.0,,,,0.0,0.0,0.0,
